	x
t__SGB2165	0.451383220259218
t__SGB6477	0.0254867738457446
t__SGB2091	0.0259423252775232
t__SGB4289	0.344772243338685
t__SGB2111	0.564449247692755
t__SGB15172	0.0554615297670772
t__SGB4110	0.339416391663127
t__SGB1795	0.211658721052084
t__SGB14244	0.145997342446593
t__SGB14050	0.547260793125251
t__SGB14224	0.055363254770627
t__SGB4406	0.832569581475976
t__SGB6430	0.449505807203647
t__SGB2136	0.754932274610236
t__SGB3579	0.80114523368394
t__SGB14022	0.984003904985101
t__SGB14336	0.0539317870205882
t__SGB15191	0.56883211656884
t__SGB27144	0.841587985153253
t__SGB15038	0.945314418164098
t__SGB13977	0.417360370506193
t__SGB14925	0.324180451964361
t__SGB14744	0.269348541242776
t__SGB73075	0.784430057693768
t__SGB29334	0.332014826270289
t__SGB15109	0.00360366738469997
t__SGB15399	0.129557219757051
t__SGB1835	0.0745653735618542
t__SGB6264	0.842647884047193
t__SGB61601	0.304707314399409
t__SGB7144	0.145787368309195
t__SGB4396	0.256577190627651
t__SGB15241	0.575519690548499
t__SGB6190	0.840528373256026
t__SGB24096	0.0268704664046957
t__SGB749	5.75523275777542e-05
t__SGB5986	4.55801746887965e-06
t__SGB6705	0.350485508127117
t__SGB746	6.86667320808898e-15
t__SGB1981	1.53593970465264e-07
t__SGB8025	0.769635765659516
t__SGB6014	1.1689759547859e-23
t__SGB6661	1.12414532848087e-09
t__SGB6697	0.000169844973135965
t__SGB17307	0.514003327713804
t__SGB6011	1.29605099888565e-22
t__SGB17195	8.5733364439061e-06
t__SGB17156	0.747302508221743
t__SGB15480	0.523522401572883
t__SGB6001	1.02891349568301e-11
t__SGB1890	0.467070419689901
t__SGB4989	0.00311466863970373
t__SGB1559	0.0671657421501325
t__SGB9652	0.841587985153253
t__SGB1940	0.00106985363639272
t__SGB29505	0.422068265934064
t__SGB3977	0.000455730572604521
t__SGB6683	0.189963411179658
t__SGB5854	0.256072408864747
t__SGB5985	1.3355785855894e-05
t__SGB5800	0.821119874804974
t__SGB4702	0.12855576873635
t__SGB6372	0.261074008049179
t__SGB79652	0.421285410944638
t__SGB14812	0.0916927948478278
t__SGB1956	0.0257136770178462
t__SGB15082	0.0386354830371661
t__SGB1561	5.57412701000356e-06
t__SGB6698	0.111275859483105
t__SGB4607	4.81502774250493e-06
t__SGB15280	0.488856845027256
t__SGB15283	0.0703572108949177
t__SGB6028_group	0.594035217214483
t__SGB14998	0.297354690824209
t__SGB4551	0.685412330389348
t__SGB5118	0.260469535862393
t__SGB9272	0.590689962070922
t__SGB14923	0.122048722195708
t__SGB14194	0.18856298795666
t__SGB14018	0.25859809904693
t__SGB7262	0.0805755251198621
t__SGB14013	0.143196650644964
t__SGB53514	0.0103424896687274
t__SGB17151	0.607961983477058
t__SGB6326	0.888067200644071
t__SGB2308	0.11166198215797
t__SGB8594	0.888067200644071
t__SGB6285	0.172240308296906
t__SGB4834	0.855692754579688
t__SGB2016	8.51332618869316e-12
t__SGB20619	0.269348541242776
t__SGB10084	0.27971162338067
t__SGB6493	0.0911362202548164
t__SGB4154	0.262104214067535
t__SGB15388	0.51523960272936
t__SGB15002	0.0359795930928157
t__SGB14024	0.255372529029391
t__SGB15449	0.00268859406797456
t__SGB15251	0.842647884047193
t__SGB13948	0.501808723549559
t__SGB14211	0.560069507818316
t__SGB19858	0.609752943625954
t__SGB14928	0.680917879950134
t__SGB9737_group	1.4954238019226e-05
t__SGB96977	0.382071322475275
t__SGB29304	0.00214389498327665
t__SGB15885	0.260046605553502
t__SGB14745	0.973865090222219
t__SGB4794	0.169569353658454
t__SGB47635	0.192408841975786
t__SGB4861	0.0473209283946029
t__SGB17158_group	0.84530938652671
t__SGB4791	0.40642613953188
t__SGB19825	0.793185535965921
t__SGB63183	0.284115846739933
t__SGB15888	0.173652398878027
t__SGB19827_group	0.52755493200968
t__SGB15886	0.073524112658534
t__SGB15873	0.516146925269511
t__SGB59878	0.0133374345990321
t__SGB6307	0.368350132505328
t__SGB14116	0.449505807203647
t__SGB5729	0.269348541242776
t__SGB124	0.000880199747951214
t__SGB6973	0.893289176648918
t__SGB4891	0.115401945478265
t__SGB6344	0.277715871899331
t__SGB9199	0.135164306488527
t__SGB19443	0.269348541242776
t__SGB8772	0.498725782579833
t__SGB4368	0.984317258982992
t__SGB40892	0.472226302117652
t__SGB9343	0.361173341694987
t__SGB9153	0.0703800038955984
t__SGB15505	0.210761428758959
t__SGB59451	0.205802169049359
t__SGB98325	0.796176159770634
t__SGB9227	0.775315874764144
t__SGB54324	0.0901986779813757
t__SGB21587	0.130312465448716
t__SGB1614	0.726541601401418
t__SGB14739	0.792069409892225
t__SGB10208	0.449505807203647
t__SGB7970	0.0688281196739495
t__SGB82546	0.0139165753316204
t__SGB1797	0.928866519982777
t__SGB4146	0.881638729553228
t__SGB15195	0.498374127164078
t__SGB4704	0.0599299764331064
t__SGB2312	0.106225255403178
t__SGB5801	0.0268704664046957
t__SGB10119	0.178377637343254
t__SGB4708	0.0923051192572636
t__SGB2215	0.00725967443897461
t__SGB1615	0.150400867399724
t__SGB1662	0.604029069946672
t__SGB1810	0.821573255854485
t__SGB1666	0.325920158436735
t__SGB6038	1.28595203869302e-06
t__SGB9209	0.666034688250194
t__SGB8219	1.19562710499975e-07
t__SGB15097	0.715175702530636
t__SGB33581	0.838410017919088
t__SGB4965	0.635890558943705
t__SGB14988	0.628321923251108
t__SGB5268	1.27781967625819e-05
t__SGB6066	0.000120623746602015
t__SGB9208	0.111415131532413
t__SGB1889	0.11724574316963
t__SGB9247	0.927107016681665
t__SGB1670	0.0981796143597615
t__SGB6570	0.189161495622319
t__SGB14185	0.010128912294936
t__SGB63238	0.00894256174909167
t__SGB63306	0.588974386328378
t__SGB7061	0.00222014250328909
t__SGB7095	0.644431130308745
t__SGB5852	0.685672441687573
t__SGB5906	0.092155957186065
t__SGB7039	0.665297145973968
t__SGB14364	0.805426995223381
t__SGB15506	1.51920092082933e-05
t__SGB3945	0.665101893548079
t__SGB15891	0.260559956460673
t__SGB4739	0.394815111143798
t__SGB1525	6.52691919302717e-05
t__SGB15148	0.113428335728418
t__SGB4243	0.804570171578117
t__SGB1540	0.00180289041174967
t__SGB71397	1.72931649319299e-08
t__SGB5896	3.75812916745255e-08
t__SGB6040	0.238599135658904
t__SGB1560	3.83420857075556e-22
t__SGB5080	0.269348541242776
t__SGB3936	0.0573167830629493
t__SGB4873	0.97293122474341
t__SGB6820	0.00124036485708638
t__SGB4477	0.269348541242776
t__SGB1531	0.00176694177574602
t__SGB4474	0.227575232100855
t__SGB1483	0.114592147495588
t__SGB14784	4.27500881776783e-08
t__SGB3552	0.117917844722651
t__SGB80266	0.000452480818097973
t__SGB5868	0.786133123139338
t__SGB1484	0.114592147495588
t__SGB5888	0.000452480818097973
t__SGB21554	0.00108795702686441
t__SGB21589	0.0587080757482028
t__SGB3613	0.0268704664046957
t__SGB6652	8.18268118346566e-05
t__SGB80245	0.0132999129586503
t__SGB5898_group	3.10227346885048e-06
t__SGB14312	0.227575232100855
t__SGB1896	0.449505807203647
t__SGB1823	0.886554540180156
t__SGB2227	0.102718341887893
t__SGB1411	1.63625982499178e-06
t__SGB15355	0.0163108046207806
t__SGB9243	0.00340876924304571
t__SGB7979	0.188742982371705
t__SGB6629	4.74038127238073e-08
t__SGB53490	0.193872325738826
t__SGB1415	0.976477781855022
t__SGB57558	0.969323728912618
t__SGB13998	0.353624665215833
t__SGB2237	0.914678452065878
t__SGB6260	0.0471156320730607
t__SGB2121	0.0185954120636796
t__SGB15503	0.0651203621255358
t__SGB14384	0.0766990568550644
t__SGB6580	0.00792362822221864
t__SGB743	0.05856026893026
t__SGB15062	0.46422326646558
t__SGB7169	0.977130995293332
t__SGB2025	0.842647884047193
t__SGB6630	0.046814581703521
t__SGB14041	0.813650369668136
t__SGB14948	0.256577190627651
t__SGB5910	0.366593402807025
t__SGB14025	0.865016617259065
t__SGB4756	0.519407391031387
t__SGB12320	0.0221512953657538
t__SGB15353	0.0359932635991811
t__SGB8624	0.593591033322379
t__SGB1818	0.838410017919088
t__SGB5265	0.483895822955217
t__SGB72669	0.653904670858599
t__SGB5270	0.759867273682099
t__SGB24890	0.838410017919088
t__SGB47522	1.89550998365473e-06
t__SGB10118	0.507533530949108
t__SGB4939	0.577721265866925
t__SGB5870	0.108277280305881
t__SGB4675	0.522289581710664
t__SGB9197	0.838581159758918
t__SGB14264	0.227286360746042
t__SGB8597	0.155586094839051
t__SGB14843	0.0271396438711248
t__SGB95001	0.744363537379431
t__SGB14933	0.0461453765666098
t__SGB25539	0.0994009481948499
t__SGB106569	0.0299998795789887
t__SGB1507	0.105200064751279
t__SGB14023	0.705776573835772
t__SGB9269	0.270373926787424
t__SGB4604	0.422851973012949
t__SGB59528	0.667506122988746
t__SGB4111	0.117917844722651
t__SGB59852	0.133251666499777
t__EUK5476	0.115150355429496
t__SGB5735	0.0868838757878938
t__SGB29591	0.158593896544318
t__SGB14095	0.117917844722651
t__SGB2306	0.876125411794993
t__SGB6604	0.0360490665858902
t__SGB15218	0.695391923471808
t__SGB2088	0.886554540180156
t__SGB4948	0.598931240897262
t__SGB15040	0.189352472070965
t__SGB14905	0.10712836618523
t__SGB4143	0.971018381312271
t__SGB4898	0.00112158611477068
t__SGB15084	0.000192954955954269
t__SGB2240	0.448020549266891
t__SGB10028	3.64455620369385e-09
t__SGB6136	0.000308820711483453
t__SGB1688	0.684254568474772
t__SGB6838	0.886554540180156
t__SGB74356	0.450443959715302
t__SGB1702	0.422851973012949
t__SGB4920	0.366593402807025
t__SGB14196	0.216247499295818
t__SGB4402	0.516146925269511
t__SGB29331	0.00506342680501429
t__SGB10120	0.130441452103386
t__SGB15240	0.249202366560465
t__SGB9992	0.0138548865139491
t__SGB10005	0.117917844722651
t__SGB1687	0.167475382137869
t__SGB9295	0.36479299104274
t__SGB14947	0.731458861499262
t__SGB8773	0.170842049744712
t__SGB5115	0.00217578080872491
t__SGB1475	0.940715713451899
t__SGB1481	3.43600718768682e-05
t__SGB105821	0.355091176135268
t__SGB4317	0.77875351715362
t__SGB69175	0.499336649384322
t__SGB14873	0.361278869795006
t__SGB9463	0.886554540180156
t__SGB10127	0.580848748227577
t__SGB4271	0.821119874804974
t__SGB53806	0.0109824625820913
t__SGB1677	4.29929455464364e-05
t__SGB2021	0.852216518119896
t__SGB3321	0.0399331409432731
t__SGB4713	0.910260376662199
t__SGB72489	0.727480709522947
t__SGB6719	0.349970628007871
t__SGB1819	0.820177095235155
t__SGB71706	0.41849861338994
t__SGB58358	0.0366089829653304
t__SGB6726	0.367173319055025
t__SGB2019	0.534857755765199
t__SGB1517	0.313504035498728
t__SGB6701	0.812433132960108
t__SGB5302	0.117917844722651
t__SGB3980	0.491658720706634
t__SGB17823	0.117917844722651
t__SGB17045	0.269348541242776
t__SGB1977	2.29887157738354e-05
t__SGB6686_group	0.23758760277275
t__SGB29504	0.685403858918967
t__SGB1504	0.682349080517946
t__SGB1985	0.823949759072324
t__SGB5832	0.143137927263461
t__SGB2018	0.257505883882411
t__SGB1581	0.110506776166167
t__SGB29485	0.064701186673334
t__SGB1983	9.74084836834946e-07
t__SGB13956	0.840528373256026
t__SGB4050	0.0632904565964728
t__SGB72486	0.475574996379055
t__SGB4052	0.269348541242776
t__SGB4680	0.42050340855401
t__SGB17264	0.0836138853604348
t__SGB7041	0.00620785322564745
t__SGB6792	0.0588866877447014
t__SGB14375	0.265182205981141
t__SGB5738	0.75635091210695
t__SGB1803	0.158291283267132
t__SGB10139	0.0154961537103833
t__SGB38814	0.201163902385403
t__SGB33551	0.663941108520487
t__SGB5855	0.753627472774114
t__SGB14361	0.51864235408185
t__SGB16955	0.163533547849616
t__SGB9287	0.482009036716466
t__SGB95006	0.0299223074942012
t__SGB14869	0.384704706574151
t__SGB1690	0.565197692296014
t__SGB2310	0.0474183092223562
t__SGB72437	0.055363254770627
t__SGB4343	0.860916525163538
t__SGB4115	0.055363254770627
t__SGB58424	0.886554540180156
t__SGB14106	0.451383220259218
t__SGB14001	0.00171903097798434
t__SGB955	0.527654072904078
t__SGB14943	0.0563343149290746
t__SGB14955	0.72674327427679
t__SGB7843	0.42050340855401
t__SGB4710	0.00395354408532882
t__SGB14165	0.978437467741531
t__SGB5849	0.451383220259218
t__SGB4709	0.00802371156942908
t__SGB3994	0.0826237921501048
t__SGB86230	0.296237850388032
t__SGB15292	0.138250137993722
t__SGB1788	0.493252995798534
t__SGB1938	0.883004095501046
t__SGB6927_group	0.465580806825121
t__SGB4482	7.48811702497385e-06
t__SGB15887	0.565946613612369
t__SGB17008	0.100767092631823
t__SGB4350	0.501037043831384
t__SGB5746	0.058856192224862
t__SGB33571	0.0132999129586503
t__SGB57575	0.840528373256026
t__SGB14765	0.368999197368783
t__SGB14795	0.119506241980691
t__SGB5853	0.648971100623799
t__SGB4040	0.497194126963667
t__SGB8216	0.00439308305909238
t__SGB4950	0.991054030439031
t__SGB3924	0.125601378189035
t__SGB4196	0.870731044415503
t__SGB6343	0.170277445332736
t__SGB15270	0.823949759072324
t__SGB6288	0.284115846739933
t__SGB6419	0.114592147495588
t__SGB4173	0.910200762021511
t__SGB6489	0.055363254770627
t__SGB6142	0.296586595606818
t__SGB8780	0.338982447110598
t__SGB14107	0.055363254770627
t__SGB4695	0.886554540180156
t__SGB14111	0.0584127713044312
t__SGB1979	0.000136366630427444
t__SGB1787	0.0689210294462893
t__SGB2092	0.449505807203647
t__SGB1833	0.0623641657115058
t__SGB9242	0.0202924515917418
t__SGB77498	8.75769223018971e-06
t__SGB2105	0.886554540180156
t__SGB19431	2.73079858402061e-07
t__SGB2126	0.710016933400226
t__SGB2124	0.907762485597645
t__SGB9947	8.68643009690012e-05
t__SGB48242	0.422068265934064
t__SGB6272	0.414389569484177
t__SGB2143	0.115430260262863
t__SGB4473	0.0153764332932617
t__SGB27742	0.483804855939804
t__SGB48267	0.906137449249323
t__SGB33590	0.822062912845033
t__SGB2093	0.269348541242776
t__SGB15003	0.00873733361949938
t__SGB14804	0.000560765626729537
t__SGB14389	0.58084933906372
t__SGB14840	0.866968457501326
t__SGB9434_group	1.04643827024042e-11
t__SGB15488	0.970562902137446
t__SGB14039	0.127768839220556
t__SGB14767	0.90265764136102
t__SGB9214	0.359757517176545
t__SGB5873	0.0132999129586503
t__SGB14768	0.160418779897909
t__SGB94363	0.503542166070099
t__SGB13975	0.227575232100855
t__SGB1595	0.450443959715302
t__SGB37377	0.269348541242776
t__SGB4400	0.873262022260568
t__SGB7231	0.269348541242776
t__SGB15001	0.106900649287331
t__SGB14755	0.886554540180156
t__SGB6483	0.00792362822221864
t__SGB6617	0.49795662352007
t__SGB63309	0.611316383158607
t__SGB54323	0.173584570371441
t__SGB63312	0.823949759072324
t__SGB47113	0.191719275113437
t__SGB17279	0.174163076576887
t__SGB15173	0.888067200644071
t__SGB54317	0.0268704664046957
t__SGB14203	0.519193789017802
t__SGB2100	0.269348541242776
t__SGB14339	0.365438142773832
t__SGB12676	0.440427782757428
t__SGB4079	0.00239952930409729
t__SGB2132	0.161866741064435
t__SGB14368	0.669769949646521
t__SGB5286	0.266878339248401
t__SGB4674	0.688918953486386
t__SGB4139	0.241176369018989
t__SGB63217	0.660445717073507
t__SGB4316	0.110315162819032
t__SGB4385	0.269348541242776
t__SGB20700	0.0429668184159232
t__SGB9284	0.269348541242776
t__SGB5858	0.715564279509125
t__SGB6833	0.530583703094652
t__SGB7121_group	0.450758160795655
t__SGB25278	0.838410017919088
t__SGB54310	0.284700759991446
t__SGB2238	0.000257458857007186
t__SGB37397	0.565946613612369
t__SGB7981	0.170559572507838
t__SGB10113	0.748832903856887
t__SGB14930	0.173777246018231
t__SGB7044	0.363987503471513
t__SGB9223	0.50703407909209
t__SGB7852	0.570594109500598
t__SGB2094	0.0703572108949177
t__SGB7127	0.495603066071438
t__SGB9303	0.162531918275215
t__SGB5903	0.422068265934064
t__SGB4372	0.907762485597645
t__SGB1980	7.75327066473933e-15
t__SGB14202	0.0479371111315479
t__SGB4145	0.0501391826192539
t__SGB5861	0.158593896544318
t__SGB1898	0.0268704664046957
t__SGB13955	0.269348541242776
t__SGB8631	0.0409461312134913
t__SGB6411	0.498725782579833
t__SGB14297	0.300440916357271
t__SGB6818	0.747764615843726
t__SGB8138	0.929412666528958
t__SGB14019	0.501808723549559
t__SGB2169	0.839469050222749
t__SGB2154	0.686852975332971
t__SGB6155	0.00108795702686441
t__SGB66172	0.661566628791902
t__SGB1789	0.746108324634425
t__SGB14780	0.374430416130718
t__SGB5749	0.055363254770627
t__SGB2218	0.055363254770627
t__SGB4793	0.633741091555908
t__SGB14113	0.0870567721065992
t__SGB4681	0.49795662352007
t__SGB8419	0.269348541242776
t__SGB4038	0.142770992511933
t__SGB1954	0.117917844722651
t__SGB10333	0.000452480818097973
t__SGB1974	0.0048752269913424
t__SGB4530	0.258798846837579
t__SGB58550	0.0259997612657302
t__SGB47415	0.970045180229578
t__SGB4592	0.0897992573677486
t__SGB1410	0.0132999129586503
t__SGB15189	0.117917844722651
t__SGB14350	0.86525347596635
t__SGB14789	0.871544782602188
t__SGB5050	0.0999442143452835
t__SGB10132	0.081413159293275
t__SGB7114	0.279316281543692
t__SGB81752	0.992465301022059
t__SGB54294	0.803713582616638
t__SGB10147	0.299386442227021
t__SGB14238	0.235812429859727
t__SGB13950	0.228097722873758
t__SGB8771	0.685403858918967
t__SGB79925	0.269348541242776
t__SGB15194	0.0132999129586503
t__SGB35786	0.450443959715302
t__SGB1466	0.269348541242776
t__SGB14372	0.525860902933059
t__SGB73104	0.269348541242776
t__SGB47659	0.891068188867101
t__SGB9210	0.726154548859123
t__SGB66051	0.0587080757482028
t__SGB9196	0.886554540180156
t__SGB14331	0.823949759072324
t__SGB1596	0.269348541242776
t__SGB6169	0.738051875262615
t__SGB19334	0.226532810813193
t__SGB3542	0.286111493355021
t__SGB19749	0.269348541242776
t__SGB1370	0.269348541242776
t__SGB4274	0.0499548186092858
t__SGB2212	0.720863335769047
t__SGB6013	2.97808251755177e-07
t__SGB4887	0.838410017919088
t__SGB19315	0.000157116369884115
t__SGB8030	0.454580028281806
t__SGB5234	0.66627869324833
t__SGB8775	0.117917844722651
t__SGB8774	0.151231828168861
t__SGB10079	0.574632084368403
t__SGB9731	0.31767863255001
t__SGB19351_group	0.286281439730877
t__SGB14016	0.823006208039723
t__SGB19337	0.509149764019233
t__SGB6067	0.0153919042286081
t__SGB4870	0.164790491981999
t__SGB28982	0.00753689984230323
t__SGB6392	0.360761287948416
t__SGB19849	0.749717299959759
t__SGB59818	0.11487098471019
t__SGB7050	0.370836936853564
t__SGB14123	0.00112497569402639
t__SGB63347	0.805426995223381
t__SGB19790	0.686912967563937
t__SGB14882	0.269348541242776
t__SGB14881	0.269348541242776
t__SGB4432	0.269348541242776
t__SGB14811	0.684412594195287
t__SGB1671	0.866055088223654
t__SGB6036_group	0.055404320209107
t__SGB105987	0.366593402807025
t__SGB14792	0.063992611486037
t__SGB1673	0.70901898328131
t__SGB9278	0.68655387780093
t__SGB8655	0.104500544001634
t__SGB1612	0.366593402807025
t__SGB6508	0.0863508072675626
t__SGB6547	0.366593402807025
t__SGB14227	0.750368551999005
t__SGB6309	0.366593402807025
t__SGB6267	0.823006208039723
t__SGB6263	0.0165440078746186
t__SGB6360	0.979426063390302
t__SGB4752	0.787369648143897
t__SGB4526	0.269348541242776
t__SGB6170	0.357492470835895
t__SGB29381	0.21254733993446
t__SGB66053	0.888067200644071
t__SGB79690	0.269348541242776
t__SGB28525	0.00666874971620776
t__SGB1685	0.685403858918967
t__SGB23982	0.566696011026944
t__SGB15349	0.138096678633861
t__SGB15872	0.415952180055002
t__SGB33555	0.0476722120702649
t__SGB6541	0.234994866990238
t__SGB13965	0.201163902385403
t__SGB4994	0.419258456093611
t__SGB4586	0.749066226300125
t__SGB6321	0.0338356598695161
t__SGB109036	0.805426995223381
t__SGB105989	0.49795662352007
t__SGB3685	0.366593402807025
t__SGB7122	0.478070724476123
t__SGB5239	0.225261381801732
t__SGB7996	0.56081212714659
t__SGB10141	0.642242901439804
t__SGB27586	0.886554540180156
t__SGB5863	0.360046795036853
t__SGB7807	0.366593402807025
t__SGB1022	0.201163902385403
t__SGB4444	0.34072036199031
t__SGB9301	0.380955656534068
t__SGB17302	0.717929518238965
t__SGB6439	0.201163902385403
t__SGB72433	0.201163902385403
t__SGB8653	0.162865279244514
t__SGB15036	0.914266424898807
t__SGB4122	0.911013709963717
t__SGB14208	0.927615327484312
t__SGB14388	0.888067200644071
t__SGB4479	0.62111399383419
t__SGB5881	0.669769949646521
t__SGB13987	0.341591455810488
t__SGB15122	0.886554540180156
t__SGB14786	0.318451151361264
t__SGB13990	0.31536091151281
t__SGB4152	0.00879345154170532
t__SGB15177	0.50026599335124
t__SGB15874	0.0254867738457446
t__SGB14949	0.0745166407306424
t__SGB17305	0.973211960032766
t__SGB59916	0.361616524719438
t__SGB7788	0.0222355146530976
t__SGB2052	0.34072036199031
t__SGB4168	0.201163902385403
t__SGB4799	0.287972146296712
t__SGB2305	0.31767863255001
t__SGB15136	0.886554540180156
t__SGB14108	0.888067200644071
t__SGB2145	0.908575148995054
t__SGB14942	0.978704339412995
t__SGB42906	0.684254568474772
t__SGB63096	0.238891520960123
t__SGB1704	0.886554540180156
t__SGB35692	0.886554540180156
t__SGB5817	0.21384376481598
t__SGB14321	0.462422121487182
t__SGB14189	0.159808730273778
t__SGB8235_group	0.922758219826925
t__SGB106351	0.163533547849616
t__SGB15894	0.319540827722565
t__SGB69261	0.568196231683449
t__SGB53443	0.566696011026944
t__SGB4698	0.564449247692755
t__SGB15100	0.265318302523653
t__SGB9206	0.254971850261805
t__SGB1799	0.820177095235155
t__SGB4142	0.517978313999626
t__SGB10398	0.977982632867764
t__SGB13165	0.192069819651988
t__SGB9256	0.0686426088697986
t__SGB14150	0.0145761636078685
t__SGB6648	0.000246826688822145
t__SGB19690	0.888067200644071
t__SGB13957	0.424600030079164
t__SGB6728	0.520171643002155
t__SGB6256	0.49795662352007
t__SGB1806	0.0132999129586503
t__SGB4860	0.345681342026403
t__SGB1667	0.683862160597448
t__SGB101628	0.055363254770627
t__SGB97147	0.157191917303034
t__SGB6550	0.839469050222749
t__SGB47368	0.269348541242776
t__SGB8648	0.05856026893026
t__SGB20815	0.228097722873758
t__SGB6297	0.422851973012949
t__SGB27758	0.886554540180156
t__SGB1781	0.300902095786353
t__SGB54309	0.115710699819241
t__SGB63220	0.580226198262693
t__SGB14849	0.125063211131945
t__SGB14855	0.055363254770627
t__SGB15469	0.983803912796129
t__SGB14373	0.692801676181177
t__SGB4175	0.667674333637208
t__SGB6671	0.0770764699326323
t__SGB58537	0.239215957764899
t__SGB14256	0.117917844722651
t__SGB14758	0.449505807203647
t__SGB106149	0.058265582404333
t__SGB4684	0.117917844722651
t__SGB81674	0.517978313999626
t__SGB6645	0.00850322808240551
t__SGB1701	0.738347820822448
t__SGB2083	0.68655387780093
t__SGB17364	0.806284052566259
t__SGB2149	0.269348541242776
t__SGB1943	0.112073356475293
t__SGB15462	0.435806220486587
t__SGB6753	0.301145272669908
t__SGB14246	0.0584127713044312
t__SGB5969	0.806284052566259
t__SGB14390	0.449505807203647
t__SGB711	0.349973146123058
t__SGB59850	0.055363254770627
t__SGB2131	0.806284052566259
t__SGB4682	0.409285805443447
t__SGB4494_group	0.650561230133691
t__SGB48023	0.422851973012949
t__SGB15478	0.118877948428593
t__SGB4995	0.515442477984564
t__SGB4591	0.255773645274323
t__SGB4690	0.117917844722651
t__SGB14989	0.807141342619734
t__SGB4668	0.517978313999626
t__SGB6716	0.700156459129462
t__SGB2300	0.449207133071629
t__SGB6253	0.00337445769491427
t__SGB29342	0.0425041183184931
t__SGB4797	0.463572872615235
t__SGB10114	0.304983712641066
t__SGB1792	0.332016426964121
t__SGB8022	0.724872492337198
t__SGB747	0.00210474456684921
t__SGB94922	0.269348541242776
t__SGB54319	0.798521734809139
t__SGB1973	1.95754374408687e-06
t__SGB14166	0.170713562298542
t__SGB4743	0.0438530723073154
t__SGB957	0.00171903097798434
t__SGB4051	0.191189643383942
t__SGB71664	0.888067200644071
t__SGB15169	0.115150355429496
t__SGB8782	0.226532810813193
t__SGB19820	0.149385188538541
t__SGB5805	3.24173577500995e-05
t__SGB1464	3.36115312490277e-07
t__SGB4312	0.42050340855401
t__SGB987	0.00603771850159676
t__SGB3589	0.0132999129586503
