	x
t__SGB2047	0.450443959715302
t__SGB3995	0.636428406242341
t__SGB106571	0.117917844722651
t__SGB65958	0.564449247692755
t__SGB7900	0.269348541242776
t__SGB54312	0.341155730893269
t__SGB71784	0.499495572728413
t__SGB4859	0.59883970616156
t__SGB1840	0.200609108517716
t__SGB7987	0.906425349507472
t__SGB19793_group	0.750368551999005
t__SGB5790	0.263877459428051
t__SGB33554	0.382071322475275
t__SGB48231	0.201163902385403
t__SGB62963	0.42050340855401
t__SGB13959	0.685403858918967
t__SGB40949	0.254971850261805
t__SGB47403	0.773846372124178
t__SGB15352	0.055363254770627
t__SGB15386	0.173970081399784
t__SGB2285	0.0268704664046957
t__SGB1914	0.117917844722651
t__SGB72064	0.117917844722651
t__SGB15380	0.516651554248332
t__SGB4697	0.2261276466314
t__SGB85558	0.449505807203647
t__SGB1502	0.338982447110598
t__SGB6463	0.0476210009882771
t__SGB19413	0.284115846739933
t__SGB5112	0.286611881233857
t__SGB14081	0.451383220259218
t__SGB3664	0.0637578485341724
t__SGB5103	0.450443959715302
t__EUK944036	0.964993407508743
t__SGB6417	0.285112489239757
t__SGB27789	0.201163902385403
t__SGB19689	0.888067200644071
t__SGB5745	0.117917844722651
t__SGB997	0.269348541242776
t__SGB14044	0.517978313999626
t__SGB5878	0.117917844722651
t__SGB5884	0.102613969148848
t__SGB14757	0.0879457712334811
t__SGB86220	0.117917844722651
t__SGB86218	0.974518237936865
t__SGB69135	0.751019981986376
t__SGB14394	0.817304769825057
t__SGB40236	0.379841993246026
t__SGB14240	0.499495572728413
t__SGB1604	0.101967935717743
t__SGB72681	0.749717299959759
t__SGB14235	0.975824584190995
t__SGB6311	0.886554540180156
t__SGB9293	0.859309239856511
t__SGB2162	0.366593402807025
t__SGB4060	0.751341403071921
t__SGB8672	0.565197692296014
t__SGB15450	0.732049028099253
t__SGB5119	0.11724574316963
t__SGB6388	0.685403858918967
t__SGB1847	0.115814797186825
t__SGB6420	0.212859401467003
t__SGB2023	0.0438009647982441
t__SGB1580	0.114592147495588
t__SGB3606	0.058265582404333
t__SGB2057	0.00216064334128942
t__SGB4881	0.667674333637208
t__SGB1802	0.269903698950078
t__SGB26729	0.366593402807025
t__SGB15285	0.776786182461555
t__SGB9323	0.366593402807025
t__SGB1675	0.956240341349342
t__SGB1005	0.201163902385403
t__SGB8617	0.201163902385403
t__SGB8643	0.11724574316963
t__SGB6615	0.450443959715302
t__SGB8589	0.0703572108949177
t__SGB6301	0.11724574316963
t__SGB14398	0.366593402807025
t__SGB1465	0.117917844722651
t__SGB5886	0.117917844722651
t__SGB4498	0.888067200644071
t__SGB6492	0.684254568474772
t__SGB15190	0.803713582616638
t__SGB9265	0.201163902385403
t__SGB14316	0.421285410944638
t__SGB4450	0.0703572108949177
t__SGB8622	0.201163902385403
t__SGB53440	0.11724574316963
t__SGB14327	0.775315874764144
t__SGB6331	0.260046605553502
t__SGB2134	0.11724574316963
t__SGB72777	0.489038889189625
t__SGB4263	0.567445883923301
t__SGB1990_group	0.88716399224843
t__SGB3324	0.910200762021511
t__SGB5300	0.36086385067415
t__SGB7884	0.822062912845033
t__SGB1505	0.226532810813193
t__SGB2085	0.942003612228817
t__SGB10133	0.601778317117782
t__SGB13995	0.777521636652283
t__SGB4137	0.318608839213306
t__SGB17148	0.440252757711466
t__SGB6548	0.422068265934064
t__SGB5054	0.0513862723028197
t__SGB4888	0.539842445833194
t__SGB6491	0.11487098471019
t__SGB4112	0.886554540180156
t__SGB5741	0.911826751066852
t__SGB101145	0.351187651990732
t__SGB7963	0.450443959715302
t__SGB29519	0.451383220259218
t__SGB29501	0.0132999129586503
t__SGB6670	0.00337445769491427
t__SGB17174	0.888067200644071
t__SGB9634	0.996840248820802
t__SGB15281	0.0353249007918563
t__SGB19444	0.886554540180156
t__SGB5728	0.42050340855401
t__SGB2141	0.360126058077227
t__SGB2156	0.888067200644071
t__SGB9385	0.179432163529527
t__SGB7115	0.324103908898368
t__SGB14298	0.839469050222749
t__SGB14080	0.366593402807025
t__SGB5101	0.685403858918967
t__SGB19694	0.979743998032752
t__SGB77361	0.684254568474772
t__SGB14875	0.513342376125285
t__SGB4759	0.230494632164158
t__SGB5794	0.228097722873758
t__SGB106059	0.055363254770627
t__SGB14045	0.501037043831384
t__SGB9359	0.201163902385403
t__SGB6748	0.80114523368394
t__SGB5851	0.44279685008417
t__SGB6769	0.835216989481974
t__SGB43557	0.886554540180156
t__SGB41482	0.269348541242776
t__SGB92816	0.888067200644071
t__SGB1961	0.269348541242776
t__SGB1774	0.684254568474772
t__SGB4330	0.421285410944638
t__SGB1315	0.451383220259218
t__SGB69312	0.886554540180156
t__SGB1539	0.838410017919088
t__SGB4252	0.80114523368394
t__SGB1937	0.778498283099151
t__SGB6961	0.124974892261831
t__SGB6583	0.269348541242776
t__SGB33569	0.822062912845033
t__SGB47641	0.11724574316963
t__SGB6055	0.253373507780349
t__SGB7056	0.269348541242776
t__SGB6669	0.0473172356819759
t__SGB19322_group	0.380398574490469
t__SGB47582	0.201163902385403
t__SGB4321	0.366593402807025
t__SGB4325	0.269348541242776
t__SGB2289	0.806284052566259
t__SGB14021	0.227053594893417
t__SGB1850	0.192251514902529
t__SGB19893_group	0.163934310476952
t__SGB19887	0.302557282343678
t__SGB13968	0.451383220259218
t__SGB15104	0.886554540180156
t__SGB3675	0.523725547050482
t__SGB6451	0.685403858918967
t__SGB5287	0.568926082967044
t__SGB40190	0.9093879080841
t__SGB12328	0.366593402807025
t__SGB29646	0.342027536711529
t__SGB7076	0.261588760518802
t__SGB4549	0.612069167668436
t__SGB41268	0.269348541242776
t__SGB82695	0.269348541242776
t__SGB2072	0.269348541242776
t__SGB1407	0.117917844722651
t__SGB2108	0.823006208039723
t__SGB102224	0.0703572108949177
t__SGB48293	0.115150355429496
t__SGB3665	0.159200436657255
t__SGB960	0.117917844722651
t__SGB4034	0.0766158262983989
t__SGB5840	0.000577531363423587
t__SGB42843	0.752839588768978
t__SGB5100	0.269348541242776
t__SGB9338	0.269348541242776
t__SGB4202	0.269348541242776
t__SGB1887	0.1323032350782
t__SGB14859	0.587908032376688
t__SGB1964	0.823006208039723
t__SGB6476	0.805426995223381
t__SGB8595	0.00666874971620776
t__SGB4919	0.499495572728413
t__SGB13992	0.886554540180156
t__SGB2146	0.269348541242776
t__SGB40361	0.117917844722651
t__SGB40321	0.269348541242776
t__SGB5086	0.888067200644071
t__SGB10050	0.269348541242776
t__SGB4242	0.269348541242776
t__SGB6501	0.888067200644071
t__SGB4228	0.840528373256026
t__SGB6468	0.05856026893026
t__SGB53574	0.33811562650732
t__SGB63777	0.269348541242776
t__SGB1966	0.269348541242776
t__SGB2069	0.269348541242776
t__SGB6393	0.888067200644071
t__SGB4245	0.366593402807025
t__SGB8596	0.366593402807025
t__SGB8651	0.366593402807025
t__SGB20534	0.366593402807025
t__SGB4986	0.201163902385403
t__SGB4929	0.501808723549559
t__SGB4923	0.366593402807025
t__SGB8619	0.449505807203647
t__SGB53822	0.422068265934064
t__SGB15133	0.802001112685496
t__SGB44478	0.366593402807025
t__SGB105952	0.567445883923301
t__SGB14079	0.269348541242776
t__SGB4539	0.269348541242776
t__SGB1769	0.421285410944638
t__SGB991	0.240845173446017
t__SGB4967	0.742926822150127
t__SGB17345	0.366593402807025
t__SGB15014	0.366593402807025
t__SGB17348	0.0429668184159232
t__SGB72886	0.366593402807025
t__SGB1303	0.775315874764144
t__SGB1950	0.822183474185176
t__SGB66626	0.11183810770927
t__SGB95258	0.117917844722651
t__SGB48104	0.117917844722651
t__SGB15276	0.93061109319701
t__SGB9251	0.117917844722651
t__SGB19125	0.269348541242776
t__SGB104875	0.449505807203647
t__SGB6349	0.269348541242776
t__SGB4103	0.888067200644071
t__SGB9954	0.0153513006577987
t__SGB35935	0.269348541242776
t__SGB15440	0.055363254770627
t__SGB47944	0.685403858918967
t__SGB3972	0.449505807203647
t__SGB61014	0.269348541242776
t__SGB1590	0.161866741064435
t__SGB1880	0.68655387780093
t__SGB106198	0.684254568474772
t__SGB6041	0.400676545505161
t__SGB105301	0.201163902385403
t__SGB53888	0.886554540180156
t__SGB6131	0.522933520588985
t__SGB17309	0.888067200644071
t__SGB106379	0.366593402807025
t__SGB10108	0.824446222330002
t__SGB105860	0.269348541242776
t__SGB29350	0.269348541242776
t__SGB2293	0.708288668387955
t__SGB10090	0.507456846233908
t__SGB4254	0.269348541242776
t__SGB2284	0.524701183311303
t__SGB9337	0.269348541242776
t__SGB70357	0.159808730273778
t__SGB21441	0.269348541242776
t__SGB47079	0.055363254770627
t__SGB3607	0.117917844722651
t__SGB17521	0.00183138630732533
t__SGB28985	3.95136485919886e-05
t__SGB7282	0.773111924253232
t__SGB57592	0.684254568474772
t__SGB5196	0.807998864395954
t__SGB35895	0.366593402807025
t__SGB8621	0.366593402807025
t__SGB4229	0.366593402807025
t__SGB15176	0.366593402807025
t__SGB6050	0.479194158274563
t__SGB6079	0.0635237974150728
t__SGB6734	0.158291283267132
t__SGB1958	0.888067200644071
t__SGB2174	0.366593402807025
t__SGB4589	0.888067200644071
t__SGB71956	0.302596212439309
t__SGB4451	0.888067200644071
t__SGB29506	0.68655387780093
t__SGB33559	0.157989107423434
t__SGB9649	0.794484622294475
t__SGB6699	0.261074008049179
t__SGB54315	0.888067200644071
t__SGB19692	0.42050340855401
t__SGB1676	0.558473958408808
t__SGB14088	0.228097722873758
t__SGB9311	0.201163902385403
t__SGB6407	0.840528373256026
t__SGB4391	0.685403858918967
t__SGB6427	0.670469060996239
t__SGB8629	0.11724574316963
t__SGB10131	0.853276495024911
t__SGB1473	0.888067200644071
t__SGB5902	0.0429668184159232
t__SGB20152	0.451383220259218
t__SGB8609	0.0877673881253193
t__SGB8671	0.201163902385403
t__SGB8618	0.366593402807025
t__SGB20294	0.366593402807025
t__SGB17243	0.376514489954761
t__SGB10135	0.188243542366476
t__SGB7059	0.366593402807025
t__SGB72492	0.048114396836893
t__SGB27424	0.13295139183114
t__SGB1478	0.366593402807025
t__SGB9313	0.366593402807025
t__SGB14197	0.886554540180156
t__SGB4903	0.366593402807025
t__SGB10172	0.366593402807025
t__SGB6488	0.201163902385403
t__SGB20850	0.841587985153253
t__SGB1692	0.366593402807025
t__SGB26904	0.11724574316963
t__SGB14762	0.886554540180156
t__SGB4371	0.366593402807025
t__SGB9222	0.158896947569634
t__SGB6521	0.842647884047193
t__SGB26919	0.115150355429496
t__SGB3546	0.160418779897909
t__SGB1016	0.839469050222749
t__SGB21098	0.0132999129586503
t__SGB1476	0.842647884047193
t__SGB8590	0.0132999129586503
t__SGB14062	0.117917844722651
t__SGB8616	0.117917844722651
t__SGB13986	0.0268704664046957
t__SGB19434	0.055363254770627
t__SGB6922	0.157791483715794
t__SGB6494	0.0132999129586503
t__SGB4374	0.055363254770627
t__SGB19688	0.055363254770627
t__SGB21081	0.055363254770627
t__SGB6466	0.0268704664046957
t__SGB8593	0.055363254770627
t__SGB20876	0.055363254770627
t__SGB14084	0.0132999129586503
t__SGB7081	0.0132999129586503
t__SGB14300	0.00337445769491427
t__SGB5114	0.117917844722651
t__SGB4282	0.117917844722651
t__SGB14082	0.117917844722651
t__SGB1488	0.838410017919088
t__SGB8776	0.269348541242776
t__SGB66735	0.00666874971620776
t__SGB1547	0.0132999129586503
t__SGB6537	0.00203833110303464
t__SGB1533	0.50026599335124
t__SGB6019	0.31767863255001
t__SGB1664	0.729689316099304
t__SGB58199	0.912302559569939
t__SGB10111	0.226532810813193
t__SGB10013	0.269348541242776
t__SGB7048	0.449505807203647
t__SGB7094	0.269348541242776
t__SGB7090	0.56559703567517
t__SGB7930	0.522126953559624
t__SGB15468	0.269348541242776
t__SGB9955	0.727921209014421
t__SGB84922	0.117917844722651
t__SGB10047	0.773111924253232
t__SGB74156	0.524111622575785
t__SGB31141	0.114592147495588
t__SGB23239	0.449505807203647
t__SGB17319	0.269348541242776
t__SGB4407	0.269348541242776
t__SGB1863	0.886554540180156
t__SGB8065	0.449505807203647
t__SGB4383	0.117917844722651
t__SGB6926	0.501037043831384
t__SGB10110	0.227053594893417
t__SGB5108	0.269348541242776
t__SGB12453	0.269348541242776
t__SGB9733	0.482441616859024
t__SGB714	0.947484577935414
t__SGB5285	0.725565985166205
t__SGB1543	0.33811562650732
t__SGB26808	0.366593402807025
t__SGB7284	0.822062912845033
t__SGB698	0.383188989970986
t__SGB1552	0.256209983122084
t__SGB96486	0.565946613612369
t__SGB1564	0.978437467741531
t__SGB17563	0.670469060996239
t__SGB14899	0.0293256029542683
t__SGB5789	0.0630578245469509
t__SGB1541	0.0297676804938763
t__SGB9953	0.117917844722651
t__SGB44267_group	0.684254568474772
t__SGB6654	0.00666874971620776
t__SGB25061	0.117917844722651
t__SGB1455	0.114592147495588
t__SGB59732	0.185086930662357
t__SGB26726	0.886554540180156
t__SGB5740	0.252844503010722
t__SGB1545	0.382629906098219
t__SGB13954	0.565197692296014
t__SGB9946	0.269348541242776
t__SGB4493	0.189657760358917
t__SGB4472	0.144192127355046
t__SGB29068	0.117917844722651
t__SGB77721	0.0301555424311918
t__SGB10057	0.11724574316963
t__SGB23242	0.743334785675558
t__SGB10107	0.17435623161026
t__SGB4032	0.518820898138693
t__SGB9430	0.51864235408185
t__SGB10256	0.201163902385403
t__SGB1520	0.498725782579833
t__SGB1528	0.0637578485341724
t__SGB38386	0.449505807203647
t__SGB6970	0.886554540180156
t__SGB385	0.839469050222749
t__SGB4968	0.824893564625005
t__SGB10058	0.684254568474772
t__SGB7025	0.772377679508552
t__SGB6044	0.0136595995395571
t__SGB14927	0.116660835338354
t__SGB3602	0.117917844722651
t__SGB1467	0.117917844722651
t__SGB6070	0.055363254770627
t__SGB5894	0.117917844722651
t__SGB15903	0.465554458416194
t__SGB10251	0.42050340855401
t__SGB53576	0.201163902385403
t__SGB7308	0.0268704664046957
t__SGB69305	0.00414624292269623
t__SGB1468	0.318143513149869
t__SGB1772	0.11724574316963
t__SGB7927	0.450443959715302
t__SGB7957	0.566696011026944
t__SGB4082	0.516651554248332
t__SGB5880	0.669769949646521
t__SGB4618	0.11724574316963
t__SGB8054	0.592183671113322
t__SGB1558	0.117917844722651
t__SGB9993	0.684254568474772
t__SGB2043	0.236612968905181
t__SGB30598	0.269348541242776
t__SGB5283	0.162277802141897
t__SGB362	0.228097722873758
t__SGB71704	0.405860576103492
t__SGB19398	0.366593402807025
t__SGB65129	0.685403858918967
t__SGB38353	0.269348541242776
t__SGB15482	0.366593402807025
t__SGB4253	0.117917844722651
t__SGB15282	0.227053594893417
t__SGB31074	0.498725782579833
t__SGB1522	0.888067200644071
t__SGB2053	0.684254568474772
t__SGB984	0.366593402807025
t__SGB1532	0.227053594893417
t__SGB22210	0.201163902385403
t__SGB9467_group	0.480882007532014
t__SGB74488	0.257787519228233
t__SGB4528	0.515988835389301
t__SGB2020	0.684254568474772
t__SGB6025	0.366593402807025
t__SGB10144	0.201163902385403
t__SGB47248	0.201163902385403
t__SGB5997	0.0152703762913755
t__SGB4490	0.366593402807025
t__SGB14378	0.055363254770627
t__SGB15485	0.49795662352007
t__SGB66596	0.481445342644288
t__SGB1951	0.350541407579865
t__SGB10233	0.115710699819241
t__SGB69380	0.886554540180156
t__SGB7965	0.449505807203647
t__SGB2138	0.366593402807025
t__SGB6292	0.262104214067535
t__SGB31132	0.366593402807025
t__SGB12104	0.00413500721213671
t__SGB5846	0.499495572728413
t__SGB10145	0.269348541242776
t__SGB23251	0.501037043831384
t__SGB1623	0.0703572108949177
t__SGB14872	0.227053594893417
t__SGB2095	0.366593402807025
t__SGB29394	0.117917844722651
t__SGB1586	0.517978313999626
t__SGB8017	0.366593402807025
t__SGB16987	0.144675624681083
t__SGB19376	0.269348541242776
t__SGB3673	0.672568105710717
t__SGB9447	0.50026599335124
t__SGB380	0.422851973012949
t__SGB45159	0.886554540180156
t__SGB76476	0.684254568474772
t__SGB2089	0.888067200644071
t__SGB7118	0.684254568474772
t__SGB12924	0.915079830201193
t__SGB15876	0.109741897234715
t__SGB3918	0.11724574316963
t__SGB2164	0.685403858918967
t__SGB17203	0.684254568474772
t__SGB2067	0.886554540180156
t__SGB12108	0.11724574316963
t__SGB5909	0.820177095235155
t__SGB74332	0.366593402807025
t__SGB27587	0.886554540180156
t__SGB9279	0.201163902385403
t__SGB10002	0.451383220259218
t__SGB8245	0.366593402807025
t__SGB9294	0.840528373256026
t__SGB69981	0.366593402807025
t__SGB105726	0.684254568474772
t__SGB53890	0.261074008049179
t__SGB17232	0.201163902385403
t__SGB8598	0.201163902385403
t__SGB101995	0.366593402807025
t__SGB1037	0.11724574316963
t__SGB30366	0.366593402807025
t__SGB23240	0.823949759072324
t__SGB17196	0.450443959715302
t__SGB107006	0.269348541242776
t__SGB37973	0.117917844722651
t__SGB65944	0.269348541242776
t__SGB63087	0.450443959715302
t__SGB47238	0.886554540180156
t__SGB14748	0.451383220259218
t__SGB14393	0.269348541242776
t__SGB372	0.886554540180156
t__SGB697	0.269348541242776
t__SGB5205	0.117917844722651
t__SGB15312	0.366593402807025
t__SGB10126	0.422851973012949
t__SGB4304	0.823949759072324
t__SGB19838	0.970045180229578
t__SGB9289	0.112243147352534
t__SGB25438	0.201163902385403
t__SGB2075	0.888067200644071
t__SGB26989	0.366593402807025
t__SGB102330	0.269348541242776
t__SGB14747	0.775315874764144
t__SGB74322	0.269348541242776
t__SGB48227	0.366593402807025
t__SGB70926	0.366593402807025
t__SGB15495	0.451383220259218
t__SGB70276	0.269348541242776
t__SGB1485	0.117917844722651
t__SGB63885	0.886554540180156
t__SGB63912	0.366593402807025
t__SGB9997	0.366593402807025
t__SGB6300	0.366593402807025
t__SGB4976	0.201163902385403
t__SGB9422	0.888067200644071
t__SGB27780	0.366593402807025
t__SGB70279	0.366593402807025
t__SGB2153	0.348357955842679
t__SGB7989	0.111083193727426
t__SGB10036	0.269348541242776
t__SGB7200	0.822062912845033
t__SGB39153	0.269348541242776
t__SGB65924	0.520637110269512
t__SGB5887	0.269348541242776
t__SGB19347	0.269348541242776
t__SGB63344	0.0703572108949177
t__SGB98242	0.029844907899952
t__SGB66046	0.201163902385403
t__SGB701	0.269348541242776
t__SGB95326	0.685403858918967
t__SGB2103	0.366593402807025
t__SGB14781	0.382629906098219
t__SGB4246	0.366593402807025
t__SGB13951	0.366593402807025
t__SGB105418	0.888067200644071
t__SGB5751	0.888067200644071
t__SGB10026	0.201163902385403
t__SGB107062	0.888067200644071
t__SGB33567	0.415736582229268
t__SGB4449	0.42050340855401
t__SGB15220	0.451383220259218
t__SGB2168	0.886554540180156
t__SGB10146	0.366593402807025
t__SGB49090	0.269348541242776
t__SGB7973	0.201163902385403
t__SGB5057	0.886554540180156
t__SGB4108	0.886554540180156
t__SGB19844	0.50762623212802
t__SGB15461	0.0703572108949177
t__SGB11986	0.888067200644071
t__SGB2119	0.366593402807025
t__SGB7125	0.366593402807025
t__SGB13135	0.366593402807025
t__SGB20183	0.366593402807025
t__SGB17265	0.366593402807025
t__SGB33580	0.366593402807025
t__SGB21585	0.366593402807025
t__SGB2084	0.201163902385403
t__SGB19903	0.161866741064435
t__SGB9418	0.11724574316963
t__SGB7830	0.888067200644071
t__SGB16957	0.366593402807025
t__SGB7848	0.366593402807025
t__SGB19921	0.596703507270729
t__SGB7861	0.269348541242776
t__SGB7865	0.886554540180156
t__SGB7180	0.888067200644071
t__SGB7283	0.117917844722651
t__SGB4294	0.366593402807025
t__SGB7221	0.201163902385403
t__SGB7220	0.366593402807025
t__SGB14305	0.886554540180156
t__SGB6270	0.11724574316963
t__SGB47291	0.366593402807025
t__SGB6528	0.366593402807025
t__SGB3551	0.366593402807025
t__SGB8608	0.366593402807025
t__SGB5750	0.366593402807025
t__SGB33566	0.115952672125141
t__SGB7847	0.11724574316963
t__SGB7028	0.366593402807025
t__SGB92834	0.366593402807025
t__SGB42252	0.684254568474772
t__SGB7917	0.201163902385403
t__SGB15354	0.366593402807025
t__SGB29900	0.366593402807025
t__SGB22909	0.685403858918967
t__SGB6676	0.366593402807025
t__SGB6693	0.201163902385403
t__SGB33716	0.888067200644071
t__SGB25314	0.68655387780093
t__SGB6655	0.366593402807025
t__SGB29938	0.366593402807025
t__SGB31075	0.366593402807025
t__SGB9996	0.888067200644071
t__SGB92538	0.366593402807025
t__SGB9994	0.366593402807025
t__SGB1601	0.117917844722651
t__EUK5480	0.201163902385403
t__SGB8023	0.0483813580650962
t__SGB8244	0.886554540180156
t__SGB17621	0.0703572108949177
t__SGB19791	0.383188989970986
t__SGB7173	0.269348541242776
t__SGB17047	0.269348541242776
t__SGB7077	0.226532810813193
t__SGB10343	0.450443959715302
t__SGB69453	0.269348541242776
t__SGB6030	0.451383220259218
t__SGB10136	0.886554540180156
t__SGB79035	0.366593402807025
t__SGB19881	0.337250230751315
t__SGB6678	0.366593402807025
t__SGB7818	0.201163902385403
t__SGB8213	0.967159527947137
t__SGB7916	0.842647884047193
t__SGB7150	0.366593402807025
t__SGB31144	0.366593402807025
t__SGB17523	0.802001112685496
t__SGB10439	0.0429668184159232
t__SGB12682	0.886554540180156
t__SGB16835	0.366593402807025
t__SGB9937	0.774581022501346
t__SGB29507	0.117917844722651
t__SGB48612	0.886554540180156
t__SGB6557	0.117917844722651
t__SGB21630	0.840528373256026
t__SGB10001	0.366593402807025
t__SGB1471	0.366593402807025
t__SGB2292	0.366593402807025
t__SGB5885	0.269348541242776
t__SGB2110	0.886554540180156
t__SGB2039	0.269348541242776
t__SGB1318	0.269348541242776
t__SGB69447	0.117917844722651
t__SGB24947	0.114592147495588
t__SGB6624	0.00337445769491427
t__SGB3587	0.269348541242776
t__SGB69449	0.055363254770627
t__SGB6622	0.0268704664046957
t__SGB1714	0.269348541242776
t__SGB17007	0.888067200644071
t__SGB4326	0.201163902385403
t__SGB3930	0.227053594893417
t__SGB1886	0.366593402807025
t__SGB5235	0.366593402807025
t__SGB12145	0.269348541242776
t__SGB85545	0.269348541242776
t__SGB9305	0.269348541242776
t__SGB10014	0.366593402807025
t__SGB2324	0.269348541242776
t__SGB53389	0.366593402807025
t__SGB2479	0.366593402807025
t__SGB2476	0.366593402807025
t__SGB61890	0.117917844722651
t__SGB12165	0.00413500721213671
t__SGB10464	0.269348541242776
t__SGB12716	0.117917844722651
t__SGB12690	0.269348541242776
t__SGB14369	0.366593402807025
t__SGB12459	0.16319915564029
t__SGB8644	0.269348541242776
t__SGB8642	0.269348541242776
t__SGB9436	0.269348541242776
t__SGB1566	0.117917844722651
t__SGB8603	0.366593402807025
t__SGB23102	0.269348541242776
t__SGB27842	0.269348541242776
t__SGB65712	0.366593402807025
t__SGB4307	0.366593402807025
t__SGB7046	0.888067200644071
t__SGB47860	0.366593402807025
t__SGB6549	0.269348541242776
t__SGB27761	0.886554540180156
t__SGB100575	0.269348541242776
t__SGB35952	0.886554540180156
t__SGB40285	0.269348541242776
t__SGB4683	0.269348541242776
t__SGB2307	0.366593402807025
t__SGB2158	0.366593402807025
t__SGB5730	0.201163902385403
t__SGB5869	0.269348541242776
t__SGB49088	0.269348541242776
t__SGB8344	0.0646935323959476
t__SGB7517	0.0165440078746186
t__SGB7677	0.0265497396824403
t__SGB25309	0.101325143924148
t__SGB7697	0.339416391663127
t__SGB7703_group	0.00490451564913174
t__SGB12163	0.0429668184159232
t__SGB6110	0.0155552653487666
t__SGB7434	0.0302336338048897
t__SGB3323	0.451383220259218
t__SGB6069	0.269348541242776
t__SGB2502	0.451383220259218
t__SGB12291	0.269348541242776
t__SGB7147	0.117917844722651
t__SGB9267	0.886554540180156
t__SGB5783	0.366593402807025
t__SGB2041	0.366593402807025
t__SGB10412	0.366593402807025
t__SGB5782	0.366593402807025
t__SGB35665	0.366593402807025
t__SGB7513	0.366593402807025
t__SGB7481	0.366593402807025
t__SGB3056	0.366593402807025
t__SGB1457	0.269348541242776
t__SGB42840	0.269348541242776
t__SGB6891	0.366593402807025
t__SGB78737	0.366593402807025
t__SGB2524	0.366593402807025
t__SGB3601	0.366593402807025
t__SGB2516	0.366593402807025
t__SGB2489	0.366593402807025
t__SGB4476	0.366593402807025
t__SGB2492	0.366593402807025
t__SGB2042	0.366593402807025
t__SGB96725	0.366593402807025
t__SGB2048	0.269348541242776
t__SGB99491	0.269348541242776
t__SGB13136	0.269348541242776
t__SGB17198	0.269348541242776
